DRX184554	ce11	Histone	28727719	submitted	15898494	2026-04-06T07:10:59+09:00							0
DRX325719	ce11	TFs and others	8702767	submitted	15898495	2026-04-06T07:10:59+09:00							0
DRX325720	ce11	TFs and others	11514675	submitted	15898496	2026-04-06T07:10:59+09:00							0
DRX325721	ce11	TFs and others	8866489	submitted	15898497	2026-04-06T07:10:59+09:00							0
DRX325722	ce11	TFs and others	6786223	submitted	15898498	2026-04-06T07:10:59+09:00							0
DRX325723	ce11	Histone	12457621	submitted	15898499	2026-04-06T07:10:59+09:00							0
DRX325724	ce11	Histone	10465047	submitted	15898500	2026-04-06T07:10:59+09:00							0
DRX325725	ce11	Histone	9898854	submitted	15898501	2026-04-06T07:10:59+09:00							0
DRX325726	ce11	TFs and others	8969932	submitted	15898502	2026-04-06T07:10:59+09:00							0
DRX325727	ce11	TFs and others	7081179	submitted	15898503	2026-04-06T07:10:59+09:00							0
DRX325728	ce11	TFs and others	8994806	submitted	15898504	2026-04-06T07:10:59+09:00							0
DRX325732	ce11	TFs and others	9752273	submitted	15898505	2026-04-06T07:11:00+09:00							0
DRX325733	ce11	TFs and others	9468639	submitted	15898506	2026-04-06T07:11:00+09:00							0
DRX325734	ce11	TFs and others	11868273	submitted	15898507	2026-04-06T07:11:00+09:00							0
SRX043993	ce11	TFs and others	4165583	failed	15898423		2026-04-06T07:10:39+09:00	2026-04-06T07:11:25+09:00	12	34	46	no_bigwig_output	0
SRX054211	ce11	TFs and others	3671631	running	15898459		2026-04-06T07:11:26+09:00	2026-04-06T07:11:26+09:00					0
SRX044007	ce11	TFs and others	3061161	failed	15898437		2026-04-06T07:10:39+09:00	2026-04-06T07:11:28+09:00	13	35	48	no_bigwig_output	0
SRX054248	ce11	TFs and others	2689326	running	15898460		2026-04-06T07:11:29+09:00	2026-04-06T07:11:29+09:00					0
SRX044011	ce11	TFs and others	1068726	failed	15898441		2026-04-06T07:10:42+09:00	2026-04-06T07:11:29+09:00	25	22	47	no_bigwig_output	0
SRX054249	ce11	TFs and others	1817076	running	15898461		2026-04-06T07:11:31+09:00	2026-04-06T07:11:31+09:00					0
SRX043990	ce11	TFs and others	2703485	failed	15898420		2026-04-06T07:10:39+09:00	2026-04-06T07:11:35+09:00	15	41	56	no_bigwig_output	0
SRX054250	ce11	TFs and others	5712711	running	15898462		2026-04-06T07:11:36+09:00	2026-04-06T07:11:36+09:00					0
SRX043997	ce11	TFs and others	6342158	failed	15898427		2026-04-06T07:10:39+09:00	2026-04-06T07:11:39+09:00	15	45	60	no_bigwig_output	0
SRX044016	ce11	TFs and others	3180686	failed	15898446		2026-04-06T07:10:42+09:00	2026-04-06T07:11:40+09:00	30	28	58	no_bigwig_output	0
SRX054251	ce11	TFs and others	3852108	running	15898463		2026-04-06T07:11:41+09:00	2026-04-06T07:11:41+09:00					0
SRX054252	ce11	TFs and others	2829693	running	15898464		2026-04-06T07:11:41+09:00	2026-04-06T07:11:41+09:00					0
SRX043991	ce11	TFs and others	5006120	failed	15898421		2026-04-06T07:10:39+09:00	2026-04-06T07:11:42+09:00	11	52	63	no_bigwig_output	0
SRX044000	ce11	TFs and others	6981933	failed	15898430		2026-04-06T07:10:39+09:00	2026-04-06T07:11:43+09:00	10	29	39	no_bigwig_output	0
SRX054254	ce11	TFs and others	5858168	running	15898466		2026-04-06T07:11:44+09:00	2026-04-06T07:11:44+09:00					0
SRX054253	ce11	TFs and others	3535784	running	15898465		2026-04-06T07:11:44+09:00	2026-04-06T07:11:44+09:00					0
SRX043996	ce11	TFs and others	2863365	failed	15898426		2026-04-06T07:10:39+09:00	2026-04-06T07:11:44+09:00	23	42	65	no_bigwig_output	0
SRX054210	ce11	TFs and others	2182021	failed	15898458		2026-04-06T07:10:42+09:00	2026-04-06T07:11:44+09:00	35	27	62	no_bigwig_output	0
SRX054255	ce11	TFs and others	4832460	running	15898467		2026-04-06T07:11:47+09:00	2026-04-06T07:11:47+09:00					0
SRX054256	ce11	TFs and others	2727720	running	15898468		2026-04-06T07:11:47+09:00	2026-04-06T07:11:47+09:00					0
SRX043988	ce11	TFs and others	4379799	failed	15898418		2026-04-06T07:10:39+09:00	2026-04-06T07:11:47+09:00	14	54	68	no_bigwig_output	0
SRX054257	ce11	TFs and others	3573958	running	15898469		2026-04-06T07:11:50+09:00	2026-04-06T07:11:50+09:00					0
SRX044008	ce11	TFs and others	4291179	failed	15898438		2026-04-06T07:10:39+09:00	2026-04-06T07:11:52+09:00	15	58	73	no_bigwig_output	0
SRX054258	ce11	TFs and others	1934794	running	15898470		2026-04-06T07:11:54+09:00	2026-04-06T07:11:54+09:00					0
SRX044003	ce11	TFs and others	3242196	failed	15898433		2026-04-06T07:10:39+09:00	2026-04-06T07:11:54+09:00	10	50	60	no_bigwig_output	0
SRX044013	ce11	TFs and others	1894556	failed	15898443		2026-04-06T07:10:42+09:00	2026-04-06T07:11:54+09:00	33	39	72	no_bigwig_output	0
SRX054259	ce11	TFs and others	2438831	running	15898471		2026-04-06T07:11:56+09:00	2026-04-06T07:11:56+09:00					0
SRX054260	ce11	TFs and others	4173453	running	15898472		2026-04-06T07:11:56+09:00	2026-04-06T07:11:56+09:00					0
SRX044005	ce11	TFs and others	4031127	failed	15898435		2026-04-06T07:10:39+09:00	2026-04-06T07:11:57+09:00	13	65	78	no_bigwig_output	0
SRX054261	ce11	TFs and others	7119810	running	15898473		2026-04-06T07:11:59+09:00	2026-04-06T07:11:59+09:00					0
SRX043987	ce11	TFs and others	4732745	failed	15898417		2026-04-06T07:10:39+09:00	2026-04-06T07:11:59+09:00	16	64	80	no_bigwig_output	0
DRX325735	ce11	TFs and others	4893573	submitted	15898509	2026-04-06T07:12:00+09:00							0
DRX325736	ce11	Histone	14310611	submitted	15898510	2026-04-06T07:12:00+09:00							0
DRX325737	ce11	Histone	11448610	submitted	15898511	2026-04-06T07:12:00+09:00							0
DRX325738	ce11	Histone	5860851	submitted	15898512	2026-04-06T07:12:00+09:00							0
SRX044009	ce11	TFs and others	5195866	failed	15898439		2026-04-06T07:10:39+09:00	2026-04-06T07:12:00+09:00	21	60	81	no_bigwig_output	0
DRX325739	ce11	TFs and others	5711305	submitted	15898513	2026-04-06T07:12:00+09:00							0
DRX325740	ce11	TFs and others	8345806	submitted	15898514	2026-04-06T07:12:00+09:00							0
DRX325741	ce11	TFs and others	5935756	submitted	15898515	2026-04-06T07:12:00+09:00							0
SRX002673	ce11	TFs and others	11330473	submitted	15898516	2026-04-06T07:12:00+09:00							0
SRX002675	ce11	TFs and others	13766925	submitted	15898517	2026-04-06T07:12:00+09:00							0
SRX003816	ce11	RNA polymerase	11736857	submitted	15898518	2026-04-06T07:12:00+09:00							0
SRX003817	ce11	RNA polymerase	1634666	submitted	15898519	2026-04-06T07:12:00+09:00							0
SRX003818	ce11	RNA polymerase	15218948	submitted	15898520	2026-04-06T07:12:01+09:00							0
SRX003819	ce11	RNA polymerase	1427608	submitted	15898521	2026-04-06T07:12:01+09:00							0
SRX003820	ce11	RNA polymerase	15150543	submitted	15898522	2026-04-06T07:12:01+09:00							0
SRX003821	ce11	RNA polymerase	11374329	submitted	15898523	2026-04-06T07:12:01+09:00							0
SRX003822	ce11	RNA polymerase	11975152	submitted	15898524	2026-04-06T07:12:01+09:00							0
SRX003823	ce11	RNA polymerase	1124137	submitted	15898525	2026-04-06T07:12:01+09:00							0
SRX054262	ce11	TFs and others	2973812	running	15898474		2026-04-06T07:12:02+09:00	2026-04-06T07:12:02+09:00					0
SRX054263	ce11	TFs and others	2872705	running	15898475		2026-04-06T07:12:02+09:00	2026-04-06T07:12:02+09:00					0
SRX044001	ce11	TFs and others	3951440	failed	15898431		2026-04-06T07:10:39+09:00	2026-04-06T07:12:03+09:00	18	65	83	no_bigwig_output	0
SRX054208	ce11	TFs and others	857311	failed	15898456		2026-04-06T07:10:42+09:00	2026-04-06T07:12:03+09:00	6	16	22	no_bigwig_output	0
SRX043998	ce11	TFs and others	9803146	failed	15898428		2026-04-06T07:10:39+09:00	2026-04-06T07:12:04+09:00	17	68	85	no_bigwig_output	0
SRX054265	ce11	TFs and others	3994945	running	15898477		2026-04-06T07:12:05+09:00	2026-04-06T07:12:05+09:00					0
SRX054264	ce11	TFs and others	1060761	running	15898476		2026-04-06T07:12:05+09:00	2026-04-06T07:12:05+09:00					0
SRX054266	ce11	TFs and others	858599	running	15898478		2026-04-06T07:12:05+09:00	2026-04-06T07:12:05+09:00					0
SRX054249	ce11	TFs and others	1817076	failed	15898461		2026-04-06T07:11:31+09:00	2026-04-06T07:12:06+09:00	9	26	35	no_bigwig_output	0
SRX054303	ce11	TFs and others	4693546	running	15898479		2026-04-06T07:12:08+09:00	2026-04-06T07:12:08+09:00					0
SRX043995	ce11	TFs and others	5161232	failed	15898425		2026-04-06T07:10:39+09:00	2026-04-06T07:12:10+09:00	25	66	91	no_bigwig_output	0
